1.00E+01	0	0	0
1.10E+01	0	0	0
1.20E+01	0	0	0
1.30E+01	0	0	0
1.40E+01	0	0	0
1.50E+01	0	0	0
1.60E+01	0	0	0
1.70E+01	0	0	0
1.80E+01	0	0	0.000131605
1.90E+01	0	0	0.000394815
2.00E+01	0	0	0.000131605
2.10E+01	0	0	0.000131605
2.20E+01	0.000345901	0	0.000131605
2.30E+01	0	0	0
2.40E+01	0	0	0.000131605
2.50E+01	0	0	0
2.60E+01	0	0	0
2.70E+01	0	0	0.008258646
2.80E+01	0.000599493	0	0.00032702
2.90E+01	0.000650738	0.00028748	0.018890992
3.00E+01	0.000300271	0.000559707	0.012121175
3.10E+01	0	0.001880352	0.043358197
3.20E+01	0.009473455	0.002293193	0.080255533
3.30E+01	0.019301109	0.006991403	0.178569387
3.40E+01	0.028197656	0.005205224	0.141269446
3.50E+01	0.001315762	0.009562204	0.165877674
3.60E+01	0.010688453	0.006827264	0.090280823
3.70E+01	0.074586986	0.017984297	0.074774197
3.80E+01	0.058643856	0.021223508	0.051916297
3.90E+01	0.067405318	0.029095962	0.037929189
4.00E+01	0.049740482	0.029132143	0.020895444
4.10E+01	0.07788321	0.028302393	0.019469665
4.20E+01	0.083930517	0.051015889	0.011217863
4.30E+01	0.123349801	0.062326059	0.017468061
4.40E+01	0.096000669	0.071097563	0.006436923
4.50E+01	0.112254412	0.071527048	0.003537421
4.60E+01	0.048496199	0.069234615	0.000275999
4.70E+01	0.032143618	0.079353403	0.003074068
4.80E+01	0.0115717	0.098331234	0.000148957
4.90E+01	0.022668394	0.088772466	0.000148957
5.00E+01	0.047119885	0.077371228	0.003074068
5.10E+01	0.01186686	0.053341688	0
5.20E+01	0.003021377	0.049222601	0.003074068
5.30E+01	0.005138694	0.035122557	0.004611102
5.40E+01	0.002397971	0.016750696	0.000148957
5.50E+01	0.000607991	0.009507327	0
5.60E+01	0.000299222	0.004611202	0.001537034
5.70E+01	0	0.001632224	0
5.80E+01	0	0.000737018	0
5.90E+01	0	0	0
6.00E+01	0	0.000700052	0
6.10E+01	0.00	0	0
6.20E+01	0	0	0
6.30E+01	0	0	0
6.40E+01	0	0	0
6.50E+01	0	0	0
