1.00E+01	0	0	0
1.10E+01	0	0	0
1.20E+01	0	0	0
1.30E+01	0	0	0
1.40E+01	0	0	0
1.50E+01	0	0	0
1.60E+01	0	0	0
1.70E+01	0	0	0
1.80E+01	0	0.001115822	0
1.90E+01	0	0.003972328	0
2.00E+01	0	0.005757643	0
2.10E+01	0	0.00307967	0.000737756
2.20E+01	0	0.007542959	0.007491062
2.30E+01	0	0.004954251	0.010385336
2.40E+01	0	0.004597188	0.02548096
2.50E+01	0	0.007051997	0.042222348
2.60E+01	0	0.011827717	0.085920209
2.70E+01	0.000747284	0.007542959	0.0969298
2.80E+01	0	0.00910511	0.112365927
2.90E+01	0.000747284	0.007632225	0.087963226
3.00E+01	0	0.005579112	0.093751773
3.10E+01	0	0.008837313	0.060382498
3.20E+01	0	0.002945771	0.061687759
3.30E+01	0	0.002722607	0.049486408
3.40E+01	0	0.00401696	0.033028772
3.50E+01	0	0.008837313	0.028204983
3.60E+01	0	0.008524883	0.014074116
3.70E+01	0	0.005623745	0.026048465
3.80E+01	0.000686079	0.007766124	0.014130867
3.90E+01	0	0.010087034	0.007774814
4.00E+01	0.000781709	0.013389868	0.005675047
4.10E+01	0	0.019326043	0.004086034
4.20E+01	0.001563419	0.031109127	0.006980308
4.30E+01	0.002338589	0.024548092	0.002326769
4.40E+01	0.000747284	0.028966748	0.012995857
4.50E+01	0.010883667	0.059049319	0.011009591
4.60E+01	0.015650081	0.055746485	0.005902049
4.70E+01	0.01719697	0.077571971	0.015549628
4.80E+01	0.066486979	0.080428476	0.017876397
4.90E+01	0.117734318	0.092345459	0.012598604
5.00E+01	0.092934441	0.111046641	0.008626071
5.10E+01	0.120302465	0.068957822	0.015946882
5.20E+01	0.153981015	0.068690025	0.00601555
5.30E+01	0.134486084	0.04981031	0.013166109
5.40E+01	0.121702787	0.042802946	0.000340503
5.50E+01	0.062937454	0.027717027	0.002837523
5.60E+01	0.030358414	0.008123187	0
5.70E+01	0.027062051	0.001249721	0
5.80E+01	0.014197249	0	0
5.90E+01	0.003567823	0	0
6.00E+01	0.002906553	0	0
6.10E+01	0.00	0	0
6.20E+01	0	0	0
6.30E+01	0	0	0
6.40E+01	0	0	0
6.50E+01	0	0	0
