1.00E+01	0	0	0
1.10E+01	0	0	0
1.20E+01	0	0	0
1.30E+01	0	0	0
1.40E+01	0	0	0
1.50E+01	0	0	0
1.60E+01	0	0	0
1.70E+01	0	0	0
1.80E+01	0	0	0
1.90E+01	0	0	0
2.00E+01	0	0	0
2.10E+01	0.000698324	0	0
2.20E+01	0.00349162	0	0
2.30E+01	0	0	0
2.40E+01	0.00698324	0.001001001	0.00137836
2.50E+01	0.005586592	0.001001001	0.004824259
2.60E+01	0.005586592	0.003003003	0
2.70E+01	0.012569832	0.005005005	0.007580979
2.80E+01	0.011173184	0.01001001	0.00275672
2.90E+01	0.033519553	0.032032032	0.011716058
3.00E+01	0.043994413	0.027027027	0.026188835
3.10E+01	0.062849162	0.066066066	0.025499655
3.20E+01	0.058659218	0.058058058	0.050999311
3.30E+01	0.055167598	0.048048048	0.038594073
3.40E+01	0.060055866	0.077077077	0.064782908
3.50E+01	0.050977654	0.062062062	0.061337009
3.60E+01	0.041201117	0.051051051	0.051688491
3.70E+01	0.036312849	0.054054054	0.05306685
3.80E+01	0.035614525	0.039039039	0.051688491
3.90E+01	0.038407821	0.034034034	0.048931771
4.00E+01	0.028631285	0.037037037	0.070296347
4.10E+01	0.030726257	0.037037037	0.05375603
4.20E+01	0.027932961	0.03003003	0.05306685
4.30E+01	0.025139665	0.017017017	0.048931771
4.40E+01	0.032821229	0.037037037	0.044107512
4.50E+01	0.031424581	0.042042042	0.048242591
4.60E+01	0.027234637	0.035035035	0.031013094
4.70E+01	0.037709497	0.022022022	0.030323915
4.80E+01	0.023743017	0.02002002	0.017918677
4.90E+01	0.031424581	0.044044044	0.022742936
5.00E+01	0.030027933	0.023023023	0.019986216
5.10E+01	0.032122905	0.023023023	0.019297037
5.20E+01	0.028631285	0.033033033	0.017229497
5.30E+01	0.011173184	0.015015015	0.008959338
5.40E+01	0.013268156	0.009009009	0.005513439
5.50E+01	0.01396648	0.003003003	0.004135079
5.60E+01	0.004888268	0.002002002	0.00068918
5.70E+01	0.00349162	0.001001001	0.00206754
5.80E+01	0.002094972	0.001001001	0
5.90E+01	0	0	0.00068918
6.00E+01	0	0	0
6.10E+01	0	0	0
6.20E+01	0.000698324	0	0
6.30E+01	0	0	0
6.40E+01	0	0	0
6.50E+01	0	0	0
