1.00E+01	0	0	0
1.10E+01	0	0	0
1.20E+01	0	0	0
1.30E+01	0	0	0
1.40E+01	0	0	0
1.50E+01	0	0	0
1.60E+01	0	0	0
1.70E+01	0	0	0
1.80E+01	0	0	0
1.90E+01	0	0	0
2.00E+01	0.0058309	0	0
2.10E+01	0	0	0
2.20E+01	0.0029155	0	0
2.30E+01	0	0	0
2.40E+01	0	0	0
2.50E+01	0	0	0
2.60E+01	0.0029155	0	0
2.70E+01	0	0	0
2.80E+01	0.0058309	0	0
2.90E+01	0.0029155	0	0
3.00E+01	0.0029155	0	0
3.10E+01	0.014577	0	0
3.20E+01	0.03207	0	0
3.30E+01	0.017493	0	0
3.40E+01	0.011662	0	0
3.50E+01	0.03207	0	0
3.60E+01	0.020408	0	0
3.70E+01	0.043732	0	0
3.80E+01	0.017493	0	0
3.90E+01	0.040816	0	0
4.00E+01	0.052478	0	0
4.10E+01	0.058309	0	0
4.20E+01	0.049563	0	0
4.30E+01	0.043732	0	0
4.40E+01	0.078717	0	0
4.50E+01	0.069971	0	0
4.60E+01	0.072886	0	0
4.70E+01	0.052478	0	0
4.80E+01	0.061224	0	0
4.90E+01	0.061224	0	0
5.00E+01	0.029155	0	0
5.10E+01	0.034985	0	0
5.20E+01	0.029155	0	0
5.30E+01	0.023324	0	0
5.40E+01	0.0029155	0	0
5.50E+01	0.0087464	0	0
5.60E+01	0.0087464	0	0
5.70E+01	0	0	0
5.80E+01	0.0029155	0	0
5.90E+01	0.0029155	0	0
6.00E+01	0.0029155	0	0
6.10E+01	0.00E+00	0	0
6.20E+01	0	0	0
6.30E+01	0	0	0
6.40E+01	0	0	0
6.50E+01	0	0	0
