1.00E+01	0	0	0
1.10E+01	0	0	0
1.20E+01	0	0	0
1.30E+01	0	0	0
1.40E+01	0	0	0
1.50E+01	0	0	0
1.60E+01	0	0	0
1.70E+01	0	0	0
1.80E+01	0	0	0
1.90E+01	0	0	0
2.00E+01	0	0	0
2.10E+01	0	0	0
2.20E+01	0	0	0
2.30E+01	0	0	0
2.40E+01	0	0	0
2.50E+01	0.001938	0	0
2.60E+01	0	0	0
2.70E+01	0	0	0
2.80E+01	0.001938	0	0
2.90E+01	0	0	0
3.00E+01	0	0	0
3.10E+01	0	0	0
3.20E+01	0.001938	0	0
3.30E+01	0.001938	0	0
3.40E+01	0.015504	0	0
3.50E+01	0.0077519	0	0
3.60E+01	0.03876	0	0
3.70E+01	0.04845	0	0
3.80E+01	0.046512	0	0
3.90E+01	0.05814	0	0
4.00E+01	0.081395	0	0
4.10E+01	0.079457	0	0
4.20E+01	0.081395	0	0
4.30E+01	0.065891	0	0
4.40E+01	0.054264	0	0
4.50E+01	0.089147	0	0
4.60E+01	0.060078	0	0
4.70E+01	0.065891	0	0
4.80E+01	0.040698	0	0
4.90E+01	0.015504	0	0
5.00E+01	0.044574	0	0
5.10E+01	0.02907	0	0
5.20E+01	0.02907	0	0
5.30E+01	0.0077519	0	0
5.40E+01	0.011628	0	0
5.50E+01	0.013566	0	0
5.60E+01	0.003876	0	0
5.70E+01	0.003876	0	0
5.80E+01	0	0	0
5.90E+01	0	0	0
6.00E+01	0	0	0
6.10E+01	0.00E+00	0	0
6.20E+01	0	0	0
6.30E+01	0	0	0
6.40E+01	0	0	0
6.50E+01	0	0	0
